Order_ID,Order_Date,Customer_ID,Product,Category,Quantity,Unit_Price,Region,Payment_Mode,Sales
ORD0536,2025-07-14 22:26:18.378378,CUST168,Headphones,Accessories,5,3000,East,Cash,15000
ORD0537,2025-07-15 07:10:59.459459,CUST016,Mouse,Accessories,2,800,North,Cash,1600
ORD0538,2025-07-15 15:55:40.540540,CUST126,Tablet,Electronics,3,20000,West,Credit Card,60000
ORD0539,2025-07-16 00:40:21.621621,CUST087,Headphones,Accessories,4,3000,East,Credit Card,12000
ORD0540,2025-07-16 09:25:02.702702,CUST165,Keyboard,Accessories,2,1500,North,UPI,3000
ORD0541,2025-07-16 18:09:43.783783,CUST088,Headphones,Accessories,4,3000,East,UPI,12000
ORD0542,2025-07-17 02:54:24.864864,CUST035,Laptop,Electronics,2,60000,South,Credit Card,120000
ORD0543,2025-07-17 11:39:05.945945,CUST158,Mobile,Electronics,5,30000,South,UPI,150000
ORD0544,2025-07-17 20:23:47.027027,CUST144,Laptop,Electronics,2,60000,West,Debit Card,120000
ORD0545,2025-07-18 05:08:28.108108,CUST162,Laptop,Electronics,3,60000,West,Credit Card,180000
ORD0546,2025-07-18 13:53:09.189189,CUST047,Headphones,Accessories,2,3000,North,Debit Card,6000
ORD0547,2025-07-18 22:37:50.270270,CUST179,Mobile,Electronics,1,30000,North,Cash,30000
ORD0548,2025-07-19 07:22:31.351351,CUST014,Keyboard,Accessories,4,1500,West,Cash,6000
ORD0549,2025-07-19 16:07:12.432432,CUST198,Mobile,Electronics,1,30000,South,Credit Card,30000
ORD0550,2025-07-20 00:51:53.513513,CUST017,Laptop,Electronics,1,60000,South,Credit Card,60000
ORD0551,2025-07-20 09:36:34.594594,CUST071,Laptop,Electronics,1,60000,East,Debit Card,60000
ORD0552,2025-07-20 18:21:15.675675,CUST190,Mouse,Accessories,1,800,West,Credit Card,800
ORD0553,2025-07-21 03:05:56.756756,CUST089,Headphones,Accessories,1,3000,East,Cash,3000
ORD0554,2025-07-21 11:50:37.837837,CUST125,Mouse,Accessories,5,800,North,Cash,4000
ORD0555,2025-07-21 20:35:18.918918,CUST156,Headphones,Accessories,5,3000,South,Cash,15000
ORD0556,2025-07-22 05:20:00.000000,CUST147,Mobile,Electronics,5,30000,North,Cash,150000
ORD0557,2025-07-22 14:04:41.081081,CUST120,Laptop,Electronics,3,60000,South,Cash,180000
ORD0558,2025-07-22 22:49:22.162162,CUST089,Tablet,Electronics,4,20000,North,Cash,80000
ORD0559,2025-07-23 07:34:03.243243,CUST133,Laptop,Electronics,2,60000,North,Debit Card,120000
ORD0560,2025-07-23 16:18:44.324324,CUST064,Keyboard,Accessories,4,1500,South,Debit Card,6000
ORD0561,2025-07-24 01:03:25.405405,CUST156,Laptop,Electronics,4,60000,East,Credit Card,240000
ORD0562,2025-07-24 09:48:06.486486,CUST132,Laptop,Electronics,4,60000,West,Debit Card,240000
ORD0563,2025-07-24 18:32:47.567567,CUST150,Keyboard,Accessories,4,1500,East,Credit Card,6000
ORD0564,2025-07-25 03:17:28.648648,CUST188,Mobile,Electronics,2,30000,North,Debit Card,60000
ORD0565,2025-07-25 12:02:09.729729,CUST179,Laptop,Electronics,4,60000,South,Debit Card,240000
ORD0566,2025-07-25 20:46:50.810810,CUST173,Keyboard,Accessories,3,1500,East,Credit Card,4500
ORD0567,2025-07-26 05:31:31.891891,CUST112,Tablet,Electronics,2,20000,East,Credit Card,40000
ORD0568,2025-07-26 14:16:12.972972,CUST150,Keyboard,Accessories,5,1500,East,Credit Card,7500
ORD0569,2025-07-26 23:00:54.054054,CUST152,Tablet,Electronics,3,20000,South,UPI,60000
ORD0570,2025-07-27 07:45:35.135135,CUST192,Mobile,Electronics,4,30000,West,Debit Card,120000
ORD0571,2025-07-27 16:30:16.216216,CUST066,Headphones,Accessories,1,3000,East,UPI,3000
ORD0572,2025-07-28 01:14:57.297297,CUST070,Mouse,Accessories,2,800,North,Credit Card,1600
ORD0573,2025-07-28 09:59:38.378378,CUST093,Mouse,Accessories,3,800,North,Cash,2400
ORD0574,2025-07-28 18:44:19.459459,CUST115,Mouse,Accessories,3,800,North,Credit Card,2400
ORD0575,2025-07-29 03:29:00.540540,CUST041,Tablet,Electronics,1,20000,East,Debit Card,20000
ORD0576,2025-07-29 12:13:41.621621,CUST101,Laptop,Electronics,5,60000,West,Credit Card,300000
ORD0577,2025-07-29 20:58:22.702702,CUST179,Mouse,Accessories,5,800,North,Debit Card,4000
ORD0578,2025-07-30 05:43:03.783783,CUST176,Mobile,Electronics,2,30000,North,Cash,60000
ORD0579,2025-07-30 14:27:44.864864,CUST190,Laptop,Electronics,1,60000,West,UPI,60000
ORD0580,2025-07-30 23:12:25.945945,CUST103,Laptop,Electronics,2,60000,West,Cash,120000
ORD0581,2025-07-31 07:57:07.027027,CUST173,Mobile,Electronics,3,30000,South,Cash,90000
ORD0582,2025-07-31 16:41:48.108108,CUST058,Headphones,Accessories,4,3000,North,Cash,12000
ORD0583,2025-08-01 01:26:29.189189,CUST006,Tablet,Electronics,3,20000,West,Debit Card,60000
ORD0584,2025-08-01 10:11:10.270270,CUST057,Mobile,Electronics,5,30000,South,UPI,150000
ORD0585,2025-08-01 18:55:51.351351,CUST011,Mobile,Electronics,2,30000,North,Cash,60000
ORD0586,2025-08-02 03:40:32.432432,CUST045,Laptop,Electronics,3,60000,North,Debit Card,180000
ORD0587,2025-08-02 12:25:13.513513,CUST192,Mobile,Electronics,4,30000,East,Debit Card,120000
ORD0588,2025-08-02 21:09:54.594594,CUST145,Keyboard,Accessories,2,1500,North,UPI,3000
ORD0589,2025-08-03 05:54:35.675675,CUST002,Tablet,Electronics,3,20000,South,UPI,60000
ORD0590,2025-08-03 14:39:16.756756,CUST144,Laptop,Electronics,4,60000,East,Credit Card,240000
ORD0591,2025-08-03 23:23:57.837837,CUST044,Laptop,Electronics,5,60000,North,Credit Card,300000
ORD0592,2025-08-04 08:08:38.918918,CUST037,Laptop,Electronics,2,60000,West,Credit Card,120000
ORD0593,2025-08-04 16:53:20.000000,CUST170,Headphones,Accessories,4,3000,South,Credit Card,12000
ORD0594,2025-08-05 01:38:01.081081,CUST108,Mouse,Accessories,2,800,West,Cash,1600
ORD0595,2025-08-05 10:22:42.162162,CUST124,Tablet,Electronics,1,20000,South,Debit Card,20000
ORD0596,2025-08-05 19:07:23.243243,CUST125,Tablet,Electronics,3,20000,North,UPI,60000
ORD0597,2025-08-06 03:52:04.324324,CUST157,Mouse,Accessories,1,800,West,Debit Card,800
ORD0598,2025-08-06 12:36:45.405405,CUST021,Mouse,Accessories,1,800,South,Cash,800
ORD0599,2025-08-06 21:21:26.486486,CUST174,Keyboard,Accessories,4,1500,East,UPI,6000
ORD0600,2025-08-07 06:06:07.567567,CUST044,Laptop,Electronics,3,60000,East,Cash,180000
ORD0601,2025-08-07 14:50:48.648648,CUST180,Mobile,Electronics,3,30000,South,UPI,90000
ORD0602,2025-08-07 23:35:29.729729,CUST121,Tablet,Electronics,3,20000,North,Debit Card,60000
ORD0603,2025-08-08 08:20:10.810810,CUST023,Tablet,Electronics,3,20000,West,Credit Card,60000
ORD0604,2025-08-08 17:04:51.891891,CUST168,Mouse,Accessories,4,800,North,Debit Card,3200
ORD0605,2025-08-09 01:49:32.972972,CUST168,Laptop,Electronics,3,60000,South,Credit Card,180000
ORD0606,2025-08-09 10:34:14.054054,CUST068,Tablet,Electronics,3,20000,West,Credit Card,60000
ORD0607,2025-08-09 19:18:55.135135,CUST102,Mouse,Accessories,5,800,East,Credit Card,4000
ORD0608,2025-08-10 04:03:36.216216,CUST041,Mobile,Electronics,4,30000,East,Debit Card,120000
ORD0609,2025-08-10 12:48:17.297297,CUST185,Mouse,Accessories,5,800,North,Cash,4000
ORD0610,2025-08-10 21:32:58.378378,CUST001,Tablet,Electronics,2,20000,East,Cash,40000
ORD0611,2025-08-11 06:17:39.459459,CUST157,Headphones,Accessories,1,3000,North,Cash,3000
ORD0612,2025-08-11 15:02:20.540540,CUST074,Headphones,Accessories,5,3000,West,Debit Card,15000
ORD0613,2025-08-11 23:47:01.621621,CUST077,Keyboard,Accessories,4,1500,North,Debit Card,6000
ORD0614,2025-08-12 08:31:42.702702,CUST017,Tablet,Electronics,5,20000,South,Cash,100000
ORD0615,2025-08-12 17:16:23.783783,CUST142,Headphones,Accessories,5,3000,North,Debit Card,15000
ORD0616,2025-08-13 02:01:04.864864,CUST170,Headphones,Accessories,3,3000,South,Cash,9000
ORD0617,2025-08-13 10:45:45.945945,CUST063,Headphones,Accessories,1,3000,East,Credit Card,3000
ORD0618,2025-08-13 19:30:27.027027,CUST184,Mobile,Electronics,2,30000,East,Cash,60000
ORD0619,2025-08-14 04:15:08.108108,CUST006,Tablet,Electronics,3,20000,South,Cash,60000
ORD0620,2025-08-14 12:59:49.189189,CUST177,Laptop,Electronics,4,60000,East,Credit Card,240000
ORD0621,2025-08-14 21:44:30.270270,CUST114,Headphones,Accessories,1,3000,North,UPI,3000
ORD0622,2025-08-15 06:29:11.351351,CUST184,Tablet,Electronics,5,20000,South,Cash,100000
ORD0623,2025-08-15 15:13:52.432432,CUST163,Headphones,Accessories,4,3000,North,Cash,12000
ORD0624,2025-08-15 23:58:33.513513,CUST134,Tablet,Electronics,1,20000,North,UPI,20000
ORD0625,2025-08-16 08:43:14.594594,CUST119,Tablet,Electronics,1,20000,South,Cash,20000
ORD0626,2025-08-16 17:27:55.675675,CUST127,Mouse,Accessories,3,800,South,UPI,2400
ORD0627,2025-08-17 02:12:36.756756,CUST087,Headphones,Accessories,1,3000,North,Cash,3000
ORD0628,2025-08-17 10:57:17.837837,CUST001,Mouse,Accessories,2,800,East,Credit Card,1600
ORD0629,2025-08-17 19:41:58.918918,CUST192,Tablet,Electronics,3,20000,East,Cash,60000
ORD0630,2025-08-18 04:26:40.000000,CUST173,Mouse,Accessories,2,800,North,Cash,1600
ORD0631,2025-08-18 13:11:21.081081,CUST006,Laptop,Electronics,3,60000,East,Credit Card,180000
ORD0632,2025-08-18 21:56:02.162162,CUST159,Tablet,Electronics,5,20000,South,UPI,100000
ORD0633,2025-08-19 06:40:43.243243,CUST081,Mobile,Electronics,1,30000,South,UPI,30000
ORD0634,2025-08-19 15:25:24.324324,CUST006,Headphones,Accessories,2,3000,South,Credit Card,6000
ORD0635,2025-08-20 00:10:05.405405,CUST062,Mouse,Accessories,4,800,West,UPI,3200
ORD0636,2025-08-20 08:54:46.486486,CUST119,Keyboard,Accessories,3,1500,East,Credit Card,4500
ORD0637,2025-08-20 17:39:27.567567,CUST088,Mobile,Electronics,1,30000,South,Debit Card,30000
ORD0638,2025-08-21 02:24:08.648648,CUST005,Keyboard,Accessories,3,1500,West,Debit Card,4500
ORD0639,2025-08-21 11:08:49.729729,CUST191,Mobile,Electronics,3,30000,West,Credit Card,90000
ORD0640,2025-08-21 19:53:30.810810,CUST186,Keyboard,Accessories,1,1500,East,Credit Card,1500
ORD0641,2025-08-22 04:38:11.891891,CUST121,Mobile,Electronics,5,30000,West,UPI,150000
ORD0642,2025-08-22 13:22:52.972972,CUST097,Headphones,Accessories,1,3000,North,UPI,3000
ORD0643,2025-08-22 22:07:34.054054,CUST118,Keyboard,Accessories,3,1500,West,Cash,4500
ORD0644,2025-08-23 06:52:15.135135,CUST018,Mobile,Electronics,2,30000,East,UPI,60000
ORD0645,2025-08-23 15:36:56.216216,CUST191,Laptop,Electronics,3,60000,South,Credit Card,180000
ORD0646,2025-08-24 00:21:37.297297,CUST194,Keyboard,Accessories,2,1500,South,Credit Card,3000
ORD0647,2025-08-24 09:06:18.378378,CUST022,Mouse,Accessories,1,800,West,Credit Card,800
ORD0648,2025-08-24 17:50:59.459459,CUST155,Mouse,Accessories,5,800,North,UPI,4000
ORD0649,2025-08-25 02:35:40.540540,CUST048,Keyboard,Accessories,3,1500,West,UPI,4500
ORD0650,2025-08-25 11:20:21.621621,CUST090,Mobile,Electronics,3,30000,West,UPI,90000
ORD0651,2025-08-25 20:05:02.702702,CUST199,Headphones,Accessories,3,3000,North,Credit Card,9000
ORD0652,2025-08-26 04:49:43.783783,CUST043,Headphones,Accessories,5,3000,East,UPI,15000
ORD0653,2025-08-26 13:34:24.864864,CUST124,Tablet,Electronics,4,20000,East,Debit Card,80000
ORD0654,2025-08-26 22:19:05.945945,CUST112,Tablet,Electronics,3,20000,South,Credit Card,60000
ORD0655,2025-08-27 07:03:47.027027,CUST033,Mobile,Electronics,4,30000,West,UPI,120000
ORD0656,2025-08-27 15:48:28.108108,CUST179,Laptop,Electronics,5,60000,West,Credit Card,300000
ORD0657,2025-08-28 00:33:09.189189,CUST141,Mobile,Electronics,2,30000,North,UPI,60000
ORD0658,2025-08-28 09:17:50.270270,CUST001,Headphones,Accessories,1,3000,West,UPI,3000
ORD0659,2025-08-28 18:02:31.351351,CUST047,Keyboard,Accessories,3,1500,East,UPI,4500
ORD0660,2025-08-29 02:47:12.432432,CUST020,Mobile,Electronics,2,30000,South,Debit Card,60000
ORD0661,2025-08-29 11:31:53.513513,CUST165,Mobile,Electronics,2,30000,West,Credit Card,60000
ORD0662,2025-08-29 20:16:34.594594,CUST200,Tablet,Electronics,4,20000,North,Cash,80000
ORD0663,2025-08-30 05:01:15.675675,CUST072,Headphones,Accessories,3,3000,North,Cash,9000
ORD0664,2025-08-30 13:45:56.756756,CUST193,Mobile,Electronics,4,30000,West,Credit Card,120000
ORD0665,2025-08-30 22:30:37.837837,CUST159,Tablet,Electronics,2,20000,South,UPI,40000
ORD0666,2025-08-31 07:15:18.918918,CUST127,Headphones,Accessories,2,3000,East,UPI,6000
ORD0667,2025-08-31 16:00:00.000000,CUST200,Headphones,Accessories,5,3000,South,Cash,15000
ORD0668,2025-09-01 00:44:41.081081,CUST111,Mobile,Electronics,3,30000,South,Cash,90000
ORD0669,2025-09-01 09:29:22.162162,CUST104,Mobile,Electronics,2,30000,North,Credit Card,60000
ORD0670,2025-09-01 18:14:03.243243,CUST077,Laptop,Electronics,2,60000,East,Debit Card,120000
ORD0671,2025-09-02 02:58:44.324324,CUST106,Tablet,Electronics,5,20000,South,Cash,100000
ORD0672,2025-09-02 11:43:25.405405,CUST032,Laptop,Electronics,2,60000,West,Cash,120000
ORD0673,2025-09-02 20:28:06.486486,CUST019,Laptop,Electronics,2,60000,South,UPI,120000
ORD0674,2025-09-03 05:12:47.567567,CUST053,Mobile,Electronics,3,30000,North,Debit Card,90000
ORD0675,2025-09-03 13:57:28.648648,CUST110,Tablet,Electronics,5,20000,North,Debit Card,100000
ORD0676,2025-09-03 22:42:09.729729,CUST075,Mouse,Accessories,4,800,West,UPI,3200
ORD0677,2025-09-04 07:26:50.810810,CUST125,Mouse,Accessories,2,800,East,UPI,1600
ORD0678,2025-09-04 16:11:31.891891,CUST039,Tablet,Electronics,2,20000,West,Credit Card,40000
ORD0679,2025-09-05 00:56:12.972972,CUST170,Headphones,Accessories,2,3000,West,Cash,6000
ORD0680,2025-09-05 09:40:54.054054,CUST180,Laptop,Electronics,1,60000,East,Cash,60000
ORD0681,2025-09-05 18:25:35.135135,CUST144,Mobile,Electronics,1,30000,North,Cash,30000
ORD0682,2025-09-06 03:10:16.216216,CUST152,Mouse,Accessories,5,800,South,Credit Card,4000
ORD0683,2025-09-06 11:54:57.297297,CUST075,Mouse,Accessories,4,800,South,Cash,3200
ORD0684,2025-09-06 20:39:38.378378,CUST186,Mobile,Electronics,4,30000,East,Debit Card,120000
ORD0685,2025-09-07 05:24:19.459459,CUST012,Tablet,Electronics,4,20000,North,Cash,80000
ORD0686,2025-09-07 14:09:00.540540,CUST119,Mouse,Accessories,3,800,East,Debit Card,2400
ORD0687,2025-09-07 22:53:41.621621,CUST069,Tablet,Electronics,4,20000,South,Cash,80000
ORD0688,2025-09-08 07:38:22.702702,CUST089,Keyboard,Accessories,4,1500,West,Credit Card,6000
ORD0689,2025-09-08 16:23:03.783783,CUST106,Laptop,Electronics,3,60000,North,Cash,180000
ORD0690,2025-09-09 01:07:44.864864,CUST042,Keyboard,Accessories,2,1500,North,Debit Card,3000
ORD0691,2025-09-09 09:52:25.945945,CUST125,Laptop,Electronics,5,60000,East,UPI,300000
ORD0692,2025-09-09 18:37:07.027027,CUST164,Laptop,Electronics,3,60000,South,Credit Card,180000
ORD0693,2025-09-10 03:21:48.108108,CUST171,Mouse,Accessories,5,800,West,Cash,4000
ORD0694,2025-09-10 12:06:29.189189,CUST163,Mobile,Electronics,3,30000,South,Cash,90000
ORD0695,2025-09-10 20:51:10.270270,CUST191,Headphones,Accessories,1,3000,North,UPI,3000
ORD0696,2025-09-11 05:35:51.351351,CUST199,Laptop,Electronics,4,60000,West,UPI,240000
ORD0697,2025-09-11 14:20:32.432432,CUST019,Tablet,Electronics,4,20000,West,Credit Card,80000
ORD0698,2025-09-11 23:05:13.513513,CUST055,Mobile,Electronics,1,30000,West,Cash,30000
ORD0699,2025-09-12 07:49:54.594594,CUST173,Keyboard,Accessories,3,1500,South,UPI,4500
ORD0700,2025-09-12 16:34:35.675675,CUST012,Tablet,Electronics,4,20000,North,Cash,80000
ORD0701,2025-09-13 01:19:16.756756,CUST068,Tablet,Electronics,1,20000,West,Debit Card,20000
ORD0702,2025-09-13 10:03:57.837837,CUST063,Laptop,Electronics,4,60000,East,Credit Card,240000
ORD0703,2025-09-13 18:48:38.918918,CUST042,Mouse,Accessories,5,800,East,Credit Card,4000
ORD0704,2025-09-14 03:33:20.000000,CUST162,Tablet,Electronics,3,20000,North,UPI,60000
ORD0705,2025-09-14 12:18:01.081081,CUST158,Headphones,Accessories,2,3000,West,Cash,6000
ORD0706,2025-09-14 21:02:42.162162,CUST009,Laptop,Electronics,5,60000,South,UPI,300000
ORD0707,2025-09-15 05:47:23.243243,CUST160,Tablet,Electronics,1,20000,West,Debit Card,20000
ORD0708,2025-09-15 14:32:04.324324,CUST028,Tablet,Electronics,5,20000,North,Debit Card,100000
ORD0709,2025-09-15 23:16:45.405405,CUST167,Keyboard,Accessories,1,1500,East,Credit Card,1500
ORD0710,2025-09-16 08:01:26.486486,CUST034,Keyboard,Accessories,4,1500,North,Debit Card,6000
ORD0711,2025-09-16 16:46:07.567567,CUST149,Mouse,Accessories,2,800,South,UPI,1600
ORD0712,2025-09-17 01:30:48.648648,CUST091,Mouse,Accessories,4,800,West,Debit Card,3200
ORD0713,2025-09-17 10:15:29.729729,CUST123,Laptop,Electronics,4,60000,South,UPI,240000
ORD0714,2025-09-17 19:00:10.810810,CUST010,Mouse,Accessories,5,800,East,Credit Card,4000
ORD0715,2025-09-18 03:44:51.891891,CUST165,Headphones,Accessories,4,3000,East,Credit Card,12000
ORD0716,2025-09-18 12:29:32.972972,CUST021,Mouse,Accessories,3,800,East,Cash,2400
ORD0717,2025-09-18 21:14:14.054054,CUST016,Mouse,Accessories,1,800,South,Credit Card,800
ORD0718,2025-09-19 05:58:55.135135,CUST181,Keyboard,Accessories,3,1500,North,Cash,4500
ORD0719,2025-09-19 14:43:36.216216,CUST176,Laptop,Electronics,3,60000,South,Credit Card,180000
ORD0720,2025-09-19 23:28:17.297297,CUST181,Mobile,Electronics,4,30000,West,Debit Card,120000
ORD0721,2025-09-20 08:12:58.378378,CUST117,Mouse,Accessories,5,800,East,UPI,4000
ORD0722,2025-09-20 16:57:39.459459,CUST055,Laptop,Electronics,1,60000,South,UPI,60000
ORD0723,2025-09-21 01:42:20.540540,CUST005,Headphones,Accessories,2,3000,North,UPI,6000
ORD0724,2025-09-21 10:27:01.621621,CUST011,Mobile,Electronics,5,30000,North,Credit Card,150000
ORD0725,2025-09-21 19:11:42.702702,CUST081,Laptop,Electronics,2,60000,East,Debit Card,120000
ORD0726,2025-09-22 03:56:23.783783,CUST062,Mouse,Accessories,4,800,West,Debit Card,3200
ORD0727,2025-09-22 12:41:04.864864,CUST048,Headphones,Accessories,3,3000,West,Debit Card,9000
ORD0728,2025-09-22 21:25:45.945945,CUST133,Mobile,Electronics,5,30000,East,Cash,150000
ORD0729,2025-09-23 06:10:27.027027,CUST005,Mobile,Electronics,2,30000,North,Debit Card,60000
ORD0730,2025-09-23 14:55:08.108108,CUST175,Mouse,Accessories,4,800,North,Credit Card,3200
ORD0731,2025-09-23 23:39:49.189189,CUST141,Laptop,Electronics,1,60000,West,Cash,60000
ORD0732,2025-09-24 08:24:30.270270,CUST101,Mouse,Accessories,2,800,West,UPI,1600
ORD0733,2025-09-24 17:09:11.351351,CUST099,Tablet,Electronics,5,20000,South,Debit Card,100000
ORD0734,2025-09-25 01:53:52.432432,CUST093,Headphones,Accessories,2,3000,West,Credit Card,6000
ORD0735,2025-09-25 10:38:33.513513,CUST091,Mobile,Electronics,5,30000,East,Cash,150000
ORD0736,2025-09-25 19:23:14.594594,CUST049,Mobile,Electronics,5,30000,East,Debit Card,150000
ORD0737,2025-09-26 04:07:55.675675,CUST110,Laptop,Electronics,2,60000,South,UPI,120000
ORD0738,2025-09-26 12:52:36.756756,CUST141,Tablet,Electronics,3,20000,South,Debit Card,60000
ORD0739,2025-09-26 21:37:17.837837,CUST014,Keyboard,Accessories,2,1500,East,Cash,3000
ORD0740,2025-09-27 06:21:58.918918,CUST177,Keyboard,Accessories,5,1500,North,Cash,7500
ORD0741,2025-09-27 15:06:40.000000,CUST045,Headphones,Accessories,2,3000,East,Debit Card,6000
ORD0742,2025-09-27 23:51:21.081081,CUST127,Mouse,Accessories,1,800,East,UPI,800
ORD0743,2025-09-28 08:36:02.162162,CUST153,Headphones,Accessories,1,3000,South,Credit Card,3000
ORD0744,2025-09-28 17:20:43.243243,CUST042,Mobile,Electronics,4,30000,East,Debit Card,120000
ORD0745,2025-09-29 02:05:24.324324,CUST011,Mouse,Accessories,3,800,North,UPI,2400
ORD0746,2025-09-29 10:50:05.405405,CUST028,Laptop,Electronics,5,60000,North,UPI,300000
ORD0747,2025-09-29 19:34:46.486486,CUST126,Keyboard,Accessories,3,1500,West,Credit Card,4500
ORD0748,2025-09-30 04:19:27.567567,CUST177,Mouse,Accessories,5,800,East,Debit Card,4000
ORD0749,2025-09-30 13:04:08.648648,CUST129,Mobile,Electronics,1,30000,West,Debit Card,30000
ORD0750,2025-09-30 21:48:49.729729,CUST123,Keyboard,Accessories,2,1500,East,Debit Card,3000
ORD0751,2025-10-01 06:33:30.810810,CUST061,Keyboard,Accessories,1,1500,East,Credit Card,1500
ORD0752,2025-10-01 15:18:11.891891,CUST056,Tablet,Electronics,5,20000,West,Credit Card,100000
ORD0753,2025-10-02 00:02:52.972972,CUST143,Mobile,Electronics,4,30000,East,Credit Card,120000
ORD0754,2025-10-02 08:47:34.054054,CUST003,Laptop,Electronics,2,60000,South,Cash,120000
ORD0755,2025-10-02 17:32:15.135135,CUST003,Tablet,Electronics,2,20000,South,Debit Card,40000
ORD0756,2025-10-03 02:16:56.216216,CUST047,Tablet,Electronics,2,20000,South,Debit Card,40000
ORD0757,2025-10-03 11:01:37.297297,CUST003,Mouse,Accessories,5,800,North,Credit Card,4000
ORD0758,2025-10-03 19:46:18.378378,CUST090,Mobile,Electronics,2,30000,West,UPI,60000
ORD0759,2025-10-04 04:30:59.459459,CUST132,Mobile,Electronics,5,30000,East,Cash,150000
ORD0760,2025-10-04 13:15:40.540540,CUST048,Keyboard,Accessories,1,1500,North,UPI,1500
ORD0761,2025-10-04 22:00:21.621621,CUST097,Laptop,Electronics,3,60000,West,Cash,180000
ORD0762,2025-10-05 06:45:02.702702,CUST054,Mouse,Accessories,5,800,West,UPI,4000
ORD0763,2025-10-05 15:29:43.783783,CUST125,Mobile,Electronics,5,30000,West,Debit Card,150000
ORD0764,2025-10-06 00:14:24.864864,CUST182,Tablet,Electronics,3,20000,East,Credit Card,60000
ORD0765,2025-10-06 08:59:05.945945,CUST177,Mobile,Electronics,3,30000,East,Credit Card,90000
ORD0766,2025-10-06 17:43:47.027027,CUST124,Tablet,Electronics,2,20000,North,Credit Card,40000
ORD0767,2025-10-07 02:28:28.108108,CUST035,Laptop,Electronics,2,60000,South,Cash,120000
ORD0768,2025-10-07 11:13:09.189189,CUST186,Tablet,Electronics,4,20000,East,Cash,80000
ORD0769,2025-10-07 19:57:50.270270,CUST117,Mobile,Electronics,4,30000,South,Credit Card,120000
ORD0770,2025-10-08 04:42:31.351351,CUST034,Headphones,Accessories,3,3000,North,Debit Card,9000
ORD0771,2025-10-08 13:27:12.432432,CUST196,Headphones,Accessories,2,3000,South,Credit Card,6000
ORD0772,2025-10-08 22:11:53.513513,CUST046,Laptop,Electronics,1,60000,South,Credit Card,60000
ORD0773,2025-10-09 06:56:34.594594,CUST070,Laptop,Electronics,3,60000,South,UPI,180000
ORD0774,2025-10-09 15:41:15.675675,CUST037,Laptop,Electronics,3,60000,North,Cash,180000
ORD0775,2025-10-10 00:25:56.756756,CUST029,Tablet,Electronics,2,20000,West,Credit Card,40000
ORD0776,2025-10-10 09:10:37.837837,CUST073,Keyboard,Accessories,5,1500,North,Credit Card,7500
ORD0777,2025-10-10 17:55:18.918918,CUST158,Laptop,Electronics,1,60000,West,Cash,60000
ORD0778,2025-10-11 02:40:00.000000,CUST108,Headphones,Accessories,4,3000,South,Cash,12000
ORD0779,2025-10-11 11:24:41.081081,CUST086,Tablet,Electronics,1,20000,West,Debit Card,20000
ORD0780,2025-10-11 20:09:22.162162,CUST007,Mobile,Electronics,4,30000,South,Debit Card,120000
ORD0781,2025-10-12 04:54:03.243243,CUST088,Mobile,Electronics,3,30000,West,Cash,90000
ORD0782,2025-10-12 13:38:44.324324,CUST099,Mouse,Accessories,3,800,North,UPI,2400
ORD0783,2025-10-12 22:23:25.405405,CUST084,Keyboard,Accessories,5,1500,South,Debit Card,7500
ORD0784,2025-10-13 07:08:06.486486,CUST198,Tablet,Electronics,2,20000,North,Credit Card,40000
ORD0785,2025-10-13 15:52:47.567567,CUST127,Headphones,Accessories,4,3000,West,Debit Card,12000
ORD0786,2025-10-14 00:37:28.648648,CUST004,Laptop,Electronics,2,60000,South,Debit Card,120000
ORD0787,2025-10-14 09:22:09.729729,CUST047,Headphones,Accessories,3,3000,East,Debit Card,9000
ORD0788,2025-10-14 18:06:50.810810,CUST192,Tablet,Electronics,5,20000,South,Debit Card,100000
ORD0789,2025-10-15 02:51:31.891891,CUST129,Tablet,Electronics,3,20000,West,UPI,60000
ORD0790,2025-10-15 11:36:12.972972,CUST127,Tablet,Electronics,3,20000,West,Debit Card,60000
ORD0791,2025-10-15 20:20:54.054054,CUST109,Mouse,Accessories,5,800,North,Cash,4000
ORD0792,2025-10-16 05:05:35.135135,CUST151,Keyboard,Accessories,3,1500,South,Debit Card,4500
ORD0793,2025-10-16 13:50:16.216216,CUST165,Laptop,Electronics,3,60000,North,UPI,180000
ORD0794,2025-10-16 22:34:57.297297,CUST021,Tablet,Electronics,3,20000,South,Cash,60000
ORD0795,2025-10-17 07:19:38.378378,CUST095,Tablet,Electronics,2,20000,North,Credit Card,40000
ORD0796,2025-10-17 16:04:19.459459,CUST057,Mouse,Accessories,5,800,East,Cash,4000
ORD0797,2025-10-18 00:49:00.540540,CUST157,Headphones,Accessories,3,3000,North,Cash,9000
ORD0798,2025-10-18 09:33:41.621621,CUST157,Keyboard,Accessories,4,1500,North,Credit Card,6000
ORD0799,2025-10-18 18:18:22.702702,CUST128,Tablet,Electronics,3,20000,West,Cash,60000
ORD0800,2025-10-19 03:03:03.783783,CUST140,Mobile,Electronics,4,30000,West,Debit Card,120000
ORD0801,2025-10-19 11:47:44.864864,CUST158,Mobile,Electronics,2,30000,East,Cash,60000
ORD0802,2025-10-19 20:32:25.945945,CUST044,Mouse,Accessories,4,800,South,Cash,3200
ORD0803,2025-10-20 05:17:07.027027,CUST167,Headphones,Accessories,5,3000,South,Cash,15000
